Time step	Time[s]	Domain	Location	Type	Threshold 1	[%]	Threshold 2	[%]
26	213.73438191570537	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
26	213.73438191570537	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
26	213.73438191570537	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
26	213.73438191570537	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
26	213.73438191570537	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
26	213.73438191570537	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
26	213.73438191570537	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
26	213.73438191570537	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
26	213.73438191570537	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
27	224.83365380346953	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
27	224.83365380346953	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
27	224.83365380346953	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
27	224.83365380346953	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
27	224.83365380346953	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
27	224.83365380346953	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
27	224.83365380346953	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
27	224.83365380346953	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
27	224.83365380346953	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
27	224.83365380346953	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
27	224.83365380346953	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
27	224.83365380346953	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
27	224.83365380346953	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
28	235.9329256912337	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
28	235.9329256912337	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
28	235.9329256912337	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
28	235.9329256912337	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
28	235.9329256912337	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
28	235.9329256912337	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
28	235.9329256912337	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
28	235.9329256912337	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
28	235.9329256912337	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
28	235.9329256912337	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
28	235.9329256912337	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
28	235.9329256912337	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
28	235.9329256912337	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
29	247.03219757899785	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
29	247.03219757899785	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
29	247.03219757899785	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
29	247.03219757899785	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
29	247.03219757899785	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
29	247.03219757899785	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
29	247.03219757899785	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
29	247.03219757899785	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
29	247.03219757899785	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
29	247.03219757899785	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
29	247.03219757899785	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
29	247.03219757899785	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
29	247.03219757899785	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
30	258.13146946676204	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
30	258.13146946676204	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
30	258.13146946676204	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
30	258.13146946676204	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
30	258.13146946676204	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
30	258.13146946676204	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
30	258.13146946676204	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
30	258.13146946676204	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
30	258.13146946676204	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
30	258.13146946676204	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
30	258.13146946676204	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
30	258.13146946676204	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
30	258.13146946676204	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
31	269.23074135452623	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
31	269.23074135452623	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
31	269.23074135452623	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
31	269.23074135452623	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
31	269.23074135452623	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
31	269.23074135452623	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
31	269.23074135452623	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
31	269.23074135452623	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
31	269.23074135452623	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
31	269.23074135452623	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
31	269.23074135452623	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
31	269.23074135452623	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
31	269.23074135452623	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
32	280.3300132422904	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
32	280.3300132422904	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
32	280.3300132422904	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
32	280.3300132422904	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
32	280.3300132422904	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
32	280.3300132422904	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
32	280.3300132422904	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
32	280.3300132422904	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
32	280.3300132422904	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
32	280.3300132422904	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
32	280.3300132422904	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
32	280.3300132422904	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
32	280.3300132422904	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
33	291.4292851300546	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
33	291.4292851300546	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
33	291.4292851300546	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
33	291.4292851300546	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
33	291.4292851300546	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
33	291.4292851300546	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
33	291.4292851300546	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
33	291.4292851300546	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
33	291.4292851300546	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
33	291.4292851300546	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
33	291.4292851300546	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
33	291.4292851300546	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
33	291.4292851300546	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
34	302.5285570178188	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
34	302.5285570178188	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
34	302.5285570178188	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
34	302.5285570178188	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
34	302.5285570178188	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
34	302.5285570178188	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
34	302.5285570178188	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
34	302.5285570178188	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
34	302.5285570178188	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
34	302.5285570178188	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
34	302.5285570178188	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
34	302.5285570178188	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
34	302.5285570178188	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
35	313.627828905583	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
35	313.627828905583	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
35	313.627828905583	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
35	313.627828905583	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
35	313.627828905583	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
35	313.627828905583	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
35	313.627828905583	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
35	313.627828905583	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
35	313.627828905583	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
35	313.627828905583	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
35	313.627828905583	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
35	313.627828905583	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
35	313.627828905583	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
36	324.7271007933472	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
36	324.7271007933472	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
36	324.7271007933472	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
36	324.7271007933472	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
36	324.7271007933472	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
36	324.7271007933472	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
36	324.7271007933472	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
36	324.7271007933472	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
36	324.7271007933472	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
36	324.7271007933472	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
36	324.7271007933472	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
36	324.7271007933472	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
36	324.7271007933472	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
37	335.82637268111137	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
37	335.82637268111137	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
37	335.82637268111137	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
37	335.82637268111137	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
37	335.82637268111137	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
37	335.82637268111137	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
37	335.82637268111137	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
37	335.82637268111137	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
37	335.82637268111137	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
37	335.82637268111137	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
37	335.82637268111137	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
37	335.82637268111137	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
37	335.82637268111137	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
38	346.92564456887555	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
38	346.92564456887555	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
38	346.92564456887555	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
38	346.92564456887555	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
38	346.92564456887555	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
38	346.92564456887555	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
38	346.92564456887555	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
38	346.92564456887555	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
38	346.92564456887555	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
38	346.92564456887555	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
38	346.92564456887555	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
38	346.92564456887555	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
38	346.92564456887555	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
39	358.02491645663974	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
39	358.02491645663974	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
39	358.02491645663974	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
39	358.02491645663974	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
39	358.02491645663974	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
39	358.02491645663974	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
39	358.02491645663974	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
39	358.02491645663974	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
39	358.02491645663974	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
39	358.02491645663974	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
39	358.02491645663974	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
39	358.02491645663974	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
39	358.02491645663974	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
40	369.12418834440393	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
40	369.12418834440393	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
40	369.12418834440393	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
40	369.12418834440393	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
40	369.12418834440393	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
40	369.12418834440393	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
40	369.12418834440393	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
40	369.12418834440393	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
40	369.12418834440393	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
40	369.12418834440393	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
40	369.12418834440393	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
40	369.12418834440393	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
40	369.12418834440393	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
41	380.2234602321681	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
41	380.2234602321681	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
41	380.2234602321681	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
41	380.2234602321681	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
41	380.2234602321681	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
41	380.2234602321681	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
41	380.2234602321681	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
41	380.2234602321681	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
41	380.2234602321681	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
41	380.2234602321681	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
41	380.2234602321681	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
41	380.2234602321681	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
41	380.2234602321681	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
42	391.3227321199323	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
42	391.3227321199323	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
42	391.3227321199323	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
42	391.3227321199323	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
42	391.3227321199323	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
42	391.3227321199323	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
42	391.3227321199323	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
42	391.3227321199323	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
42	391.3227321199323	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
42	391.3227321199323	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
42	391.3227321199323	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
42	391.3227321199323	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
42	391.3227321199323	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
43	402.4220040076965	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
43	402.4220040076965	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
43	402.4220040076965	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
