Domain	Time step	Time[s]	Field	Unit	Initial	Mean	Min	Max	Std	Std[%]	Variation	Variation[%]
Left active material	144	1364.7446820400198	Intercalation fraction	[]	0.92	0.46508510598616537	0.3922856561633742	0.5859562551265849	0.04258477206828427	9.156339672061724	-0.45491489401383467	-49.44727108846029
Electrolyte, left electrode	144	1364.7446820400198	Normalized concentration	[]	1.0	1.273384101963125	1.0627708991822935	1.4307126353110158	0.017456329171338412	1.3708612463758545	0.2733841019631249	27.33841019631249
Separator	144	1364.7446820400198	Normalized concentration	[]	1.0	0.9745693438512489	0.8900045429867898	1.065082061845507	0.02544553661856824	2.6109518813710726	-0.025430656148751063	-2.5430656148751063
Electrolyte, right electrode	144	1364.7446820400198	Normalized concentration	[]	1.0	0.7929040060033186	0.7275601720605637	0.8914132068233748	0.007717573022245779	0.9733300580911727	-0.20709599399668144	-20.709599399668143
Electrolyte + Separator	144	1364.7446820400198	Normalized concentration	[]	1.0	1.0252730891352648	0.7275601720605637	1.4307126353110158	0.31736064300693634	30.953766988520538	0.025273089135264826	2.5273089135264826
Right active material	144	1364.7446820400198	Intercalation fraction	[]	0.04	0.8458492408236168	0.728110555306193	0.9595895803573082	0.032741085222050326	3.870794420782638	0.8058492408236168	2014.623102059042
Left active material	144	1364.7446820400198	Potential vs Li.	[V]	0.0	0.512995473395555	0.5129154359261368	0.5131537547957519	1.0494156699530557e-05	0.0020456626313022537	0.512995473395555	0.0
Electrolyte, left electrode	144	1364.7446820400198	Potential vs Li.	[V]	-3.6801572266265046	-3.669946156465565	-3.6754813167814975	-3.666010081401369	0.000446974681953807	0.012179325333314972	0.010211070160939695	-0.2774628781363206
Separator	144	1364.7446820400198	Potential vs Li.	[V]	-3.6801572266265046	-3.6781355473135235	-3.6807986019458276	-3.6754150012794247	0.0007825628220113728	0.021276073487351103	0.0020216793129810284	-0.054934590792857084
Electrolyte, right electrode	144	1364.7446820400198	Potential vs Li.	[V]	-3.6801572266265046	-3.6842457177892918	-3.6866664484512377	-3.680751933133118	0.00027969572937678146	0.007591668710532629	-0.0040884911627872	0.11109555682040802
Electrolyte + Separator	144	1364.7446820400198	Potential vs Li.	[V]	-3.6801572266265046	-3.677235634536291	-3.6866664484512377	-3.666010081401369	0.009420820011520222	0.2561929924490197	0.002921592090213476	-0.07938769759822507
Right active material	144	1364.7446820400198	Potential vs Li.	[V]	-3.346647603707168	-3.631920153236111	-3.631935604482545	-3.6319126522441283	1.1661688255021705e-06	3.210887839762858e-05	-0.28527254952894276	8.52412871952634
Left active material	145	1367.5195000119609	Intercalation fraction	[]	0.92	0.46416016666218496	0.3913947455183575	0.5848857525910313	0.04256013000220773	9.169276697791316	-0.4558398333378151	-49.54780797150164
Electrolyte, left electrode	145	1367.5195000119609	Normalized concentration	[]	1.0	1.2734615663686495	1.0628455185971473	1.4307912374065275	0.017456504193055614	1.3707916009447483	0.2734615663686495	27.346156636864947
Separator	145	1367.5195000119609	Normalized concentration	[]	1.0	0.9746427459887885	0.8900765549250953	1.0651567188545346	0.025445804301532846	2.6107827105099313	-0.025357254011211472	-2.535725401121147
Electrolyte, right electrode	145	1367.5195000119609	Normalized concentration	[]	1.0	0.7928154665757922	0.7273104910784206	0.8914870149017631	0.007733397093268786	0.9754346905797942	-0.20718453342420784	-20.718453342420784
Electrolyte + Separator	145	1367.5195000119609	Normalized concentration	[]	1.0	1.025278159123599	0.7273104910784206	1.4307912374065275	0.3174660349453432	30.963893273286054	0.025278159123599098	2.5278159123599098
Right active material	145	1367.5195000119609	Intercalation fraction	[]	0.04	0.8474877047689534	0.7296539515694833	0.9600072037777594	0.03271987089540064	3.8608077393056046	0.8074877047689534	2018.7192619223833
Left active material	145	1367.5195000119609	Potential vs Li.	[V]	0.0	0.5147176815134273	0.5146376413062405	0.5148759651501661	1.0494361644820923e-05	0.002038857809189438	0.5147176815134273	0.0
Electrolyte, left electrode	145	1367.5195000119609	Potential vs Li.	[V]	-3.6801572266265046	-3.669942855819431	-3.675478082621225	-3.6660067379247643	0.00044697979539830464	0.012179475620148993	0.010214370807073436	-0.27755256577547527
Separator	145	1367.5195000119609	Potential vs Li.	[V]	-3.6801572266265046	-3.678132339312958	-3.6807954309232405	-3.6754117666595376	0.000782568277709632	0.021276240371906927	0.002024887313546664	-0.05502176099695665
Electrolyte, right electrode	145	1367.5195000119609	Potential vs Li.	[V]	-3.6801572266265046	-3.6842487783979045	-3.686676117981418	-3.6807487018961362	0.00028032979937135373	0.007608872696512668	-0.0040915517713999705	0.11117872197951117
Electrolyte + Separator	145	1367.5195000119609	Potential vs Li.	[V]	-3.6801572266265046	-3.6772350995705994	-3.686676117981418	-3.6660067379247643	0.009424919933597857	0.25630452441559776	0.0029221270559052215	-0.07940223408834769
Right active material	145	1367.5195000119609	Potential vs Li.	[V]	-3.346647603707168	-3.6321418185659855	-3.6321572446826957	-3.632134347011109	1.1632561212296392e-06	3.202672635971815e-05	-0.2854942148588173	8.53075222328661
Left active material	146	1370.294317983902	Intercalation fraction	[]	0.92	0.4632352273382045	0.39050312257570374	0.583817307704011	0.04253582862752089	9.182338932190738	-0.45676477266179555	-49.64834485454299
Electrolyte, left electrode	146	1370.294317983902	Normalized concentration	[]	1.0	1.2735408957470253	1.0629217905373256	1.4308717910147952	0.01745669296967157	1.3707210367529816	0.27354089574702534	27.354089574702535
Separator	146	1370.294317983902	Normalized concentration	[]	1.0	0.9747176111150415	0.890149835371402	1.0652330322712158	0.025446128048550905	2.6106153985894567	-0.025282388884958484	-2.5282388884958484
Electrolyte, right electrode	146	1370.294317983902	Normalized concentration	[]	1.0	0.7927249082037483	0.7270546613933379	0.891562160301257	0.007749604003214352	0.9775905768834574	-0.2072750917962517	-20.72750917962517
Electrolyte + Separator	146	1370.294317983902	Normalized concentration	[]	1.0	1.0252833590598687	0.7270546613933379	1.4308717910147952	0.31757391322485123	30.974258034973857	0.02528335905986867	2.528335905986867
Right active material	146	1370.294317983902	Intercalation fraction	[]	0.04	0.8491261687142901	0.7312003954948949	0.960412706276604	0.0326980466494753	3.8507877691448162	0.8091261687142901	2022.8154217857252
Left active material	146	1370.294317983902	Potential vs Li.	[V]	0.0	0.5164423494148626	0.5163623063225977	0.5166006354107806	1.049457783468928e-05	0.0020320908706604355	0.5164423494148626	0.0
Electrolyte, left electrode	146	1370.294317983902	Potential vs Li.	[V]	-3.6801572266265046	-3.669939498457141	-3.675474790844223	-3.6660033396542406	0.0004469847704513999	0.01217962232453524	0.010217728169363394	-0.27764379454868277
Separator	146	1370.294317983902	Potential vs Li.	[V]	-3.6801572266265046	-3.6781290744305277	-3.680792203399076	-3.675408474395394	0.0007825738948394939	0.02127641197475087	0.002028152195976851	-0.05511047683786056
Electrolyte, right electrode	146	1370.294317983902	Potential vs Li.	[V]	-3.6801572266265046	-3.684251899132665	-3.6866860077082277	-3.6807454120785015	0.0002809782134548032	0.007626465864636335	-0.004094672506160357	0.1112635209315181
Electrolyte + Separator	146	1370.294317983902	Potential vs Li.	[V]	-3.6801572266265046	-3.6772345584373047	-3.6866860077082277	-3.6660033396542406	0.009429095433233978	0.25641811212720167	0.0029226681891998396	-0.0794169381692142
Right active material	146	1370.294317983902	Potential vs Li.	[V]	-3.346647603707168	-3.6323707366456137	-3.63238613698984	-3.6323632952398293	1.1602727854191972e-06	3.194257606232275e-05	-0.28572313293844553	8.537592443911413
Left active material	147	1373.069135955843	Intercalation fraction	[]	0.92	0.4623102880142242	0.3896108619188576	0.5827508698033823	0.042511864105944236	9.195526296532169	-0.45768971198577585	-49.74888173758433
Electrolyte, left electrode	147	1373.069135955843	Normalized concentration	[]	1.0	1.273622065355388	1.0629996469726897	1.4309542766954038	0.01745689764629143	1.3706497493356138	0.273622065355388	27.362206535538803
Separator	147	1373.069135955843	Normalized concentration	[]	1.0	0.9747938545339944	0.8902242888011588	1.065310933859818	0.02544651275490439	2.610450674932794	-0.025206145466005636	-2.5206145466005636
Electrolyte, right electrode	147	1373.069135955843	Normalized concentration	[]	1.0	0.7926323818550598	0.7267927532838595	0.8916385204541091	0.0077661875623466405	0.9797969071316941	-0.2073676181449402	-20.73676181449402
Electrolyte + Separator	147	1373.069135955843	Normalized concentration	[]	1.0	1.0252886889135786	0.7267927532838595	1.4309542766954038	0.31768423284651354	30.98485687803107	0.025288688913578605	2.5288688913578605
Right active material	147	1373.069135955843	Intercalation fraction	[]	0.04	0.8507646326596267	0.7327499560775826	0.960807063249967	0.03267561995035179	3.840735580202146	0.8107646326596266	2026.9115816490664
Left active material	147	1373.069135955843	Potential vs Li.	[V]	0.0	0.5181693804103715	0.5180893343035282	0.5183276688967038	1.0494805020979843e-05	0.002025361863848988	0.5181693804103715	0.0
Electrolyte, left electrode	147	1373.069135955843	Potential vs Li.	[V]	-3.6801572266265046	-3.6699360876641394	-3.6754714453228527	-3.665999890205314	0.0004469896142857442	0.012179765631010463	0.010221138962365206	-0.2777364751813779
Separator	147	1373.069135955843	Potential vs Li.	[V]	-3.6801572266265046	-3.678125756512802	-3.6807889229969777	-3.675405128385576	0.0007825796616681827	0.0212765879546646	0.002031470113702749	-0.05520063379370723
Electrolyte, right electrode	147	1373.069135955843	Potential vs Li.	[V]	-3.6801572266265046	-3.6842550769885873	-3.686696112634868	-3.680742068210022	0.00028164061631578903	0.007644438575240004	-0.004097850362082767	0.11134987202270022
Electrolyte + Separator	147	1373.069135955843	Potential vs Li.	[V]	-3.6801572266265046	-3.6772340117746776	-3.686696112634868	-3.665999890205314	0.00943334248941824	0.2565336461920082	0.002923214851827005	-0.0794317924972633
Right active material	147	1373.069135955843	Potential vs Li.	[V]	-3.346647603707168	-3.632607256762132	-3.6326226306971856	-3.632599846176416	1.1572205386731575e-06	3.185647268964636e-05	-0.28595965305496396	8.544659818326824
Left active material	148	1375.843953927784	Intercalation fraction	[]	0.92	0.46138534869024384	0.3887180429835267	0.5816863904702697	0.042488232324142325	9.208838651841248	-0.4586146513097562	-49.84941862062567
Electrolyte, left electrode	148	1375.843953927784	Normalized concentration	[]	1.0	1.273705047201623	1.0630790037198448	1.4310387054726252	0.01745712263861795	1.37057811594271	0.2737050472016229	27.37050472016229
Separator	148	1375.843953927784	Normalized concentration	[]	1.0	0.9748713904914231	0.8902998289476866	1.065390340017201	0.025446959228711975	2.610288852139365	-0.02512860950857687	-2.512860950857687
Electrolyte, right electrode	148	1375.843953927784	Normalized concentration	[]	1.0	0.7925379414634023	0.7265248314016631	0.8917159906850383	0.0077831425573675105	0.9820529907993586	-0.20746205853659772	-20.74620585365977
Electrolyte + Separator	148	1375.843953927784	Normalized concentration	[]	1.0	1.0252941483893563	0.7265248314016631	1.4310387054726252	0.3177969447529303	30.995685018992877	0.025294148389356286	2.5294148389356286
Right active material	148	1375.843953927784	Intercalation fraction	[]	0.04	0.8524030966049633	0.7343027029615065	0.9611911477273181	0.03265259755155813	3.8306521505603106	0.8124030966049632	2031.007741512408
Left active material	148	1375.843953927784	Potential vs Li.	[V]	0.0	0.5198986713504119	0.519818622172509	0.52005696240637	1.0495037978270543e-05	0.0020186698979254153	0.5198986713504119	0.0
Electrolyte, left electrode	148	1375.843953927784	Potential vs Li.	[V]	-3.6801572266265046	-3.669932625491877	-3.6754680504725585	-3.6659963894226175	0.0004469945462721402	0.012179911510278819	0.01022460113462742	-0.27783055192997885
Separator	148	1375.843953927784	Potential vs Li.	[V]	-3.6801572266265046	-3.67812238987961	-3.6807855939474003	-3.6754017330135778	0.0007825855644092125	0.021276767911854715	0.0020348367468945305	-0.05529211448283169
Electrolyte, right electrode	148	1375.843953927784	Potential vs Li.	[V]	-3.6801572266265046	-3.6842583114536356	-3.686706432154868	-3.6807386750916393	0.00028231684850752684	0.0076627864997854105	-0.004101084827131007	0.11143776133962502
Electrolyte + Separator	148	1375.843953927784	Potential vs Li.	[V]	-3.6801572266265046	-3.6772334608294703	-3.686706432154868	-3.6659963894226175	0.009437659524461213	0.25665108362014005	0.002923765797034239	-0.07944676319479893
Right active material	148	1375.843953927784	Potential vs Li.	[V]	-3.346647603707168	-3.6328517681734884	-3.632867115063004	-3.6328443890463022	1.1541004531949217e-06	3.176844327382398e-05	-0.28620416446632024	8.551965977812676
Left active material	149	1378.618771899725	Intercalation fraction	[]	0.92	0.46046040936626353	0.38782474317503624	0.5806238233652974	0.04246492890203971	9.222275800097995	-0.4595395906337365	-49.94995550366701
Electrolyte, left electrode	149	1378.618771899725	Normalized concentration	[]	1.0	1.2737898137253723	1.063159767398981	1.4311251150337894	0.0174573746642473	1.37050669397144	0.27378981372537226	27.378981372537226
Separator	149	1378.618771899725	Normalized concentration	[]	1.0	0.9749501328749187	0.8903763760983812	1.0654711579930853	0.025447465773538576	2.610129986697999	-0.025049867125081282	-2.504986712508128
Electrolyte, right electrode	149	1378.618771899725	Normalized concentration	[]	1.0	0.7924416407531002	0.7262509655666743	0.8917944749023755	0.0078004636244473615	0.9843581184133188	-0.2075583592468998	-20.75583592468998
Electrolyte + Separator	149	1378.618771899725	Normalized concentration	[]	1.0	1.025299737239959	0.7262509655666743	1.4311251150337894	0.3179120003001269	31.00673771320039	0.02529973723995904	2.529973723995904
Right active material	149	1378.618771899725	Intercalation fraction	[]	0.04	0.8540415605503001	0.7358587065995548	0.9615661238761712	0.03262898484133827	3.8205382909347456	0.8140415605503001	2035.1039013757504
Left active material	149	1378.618771899725	Potential vs Li.	[V]	0.0	0.5216301280519695	0.5215500758365258	0.5217884216901757	1.0495270147671828e-05	0.0020120137973741814	0.5216301280519695	0.0
Electrolyte, left electrode	149	1378.618771899725	Potential vs Li.	[V]	-3.6801572266265046	-3.669929113822153	-3.6754646111782696	-3.665992836171828	0.00044699987071484247	0.012180068247937473	0.010228112804351763	-0.2779259736608477
Separator	149	1378.618771899725	Potential vs Li.	[V]	-3.6801572266265046	-3.6781189793559723	-3.6807822210399257	-3.6753982931364098	0.000782591597361673	0.021276951663432554	0.0020382472705322563	-0.05538478779616325
Electrolyte, right electrode	149	1378.618771899725	Potential vs Li.	[V]	-3.6801572266265046	-3.684261602590081	-3.6867169656020833	-3.6807352380617746	0.00028300670886762	0.0076815041762622535	-0.004104375963576601	0.11152719057438112
Electrolyte + Separator	149	1378.618771899725	Potential vs Li.	[V]	-3.6801572266265046	-3.677232907091463	-3.6867169656020833	-3.665992836171828	0.009442045455936356	0.25677039487293774	0.002924319535041686	-0.07946180978040242
Right active material	149	1378.618771899725	Potential vs Li.	[V]	-3.346647603707168	-3.6331046706487435	-3.6331199898613287	-3.6330973235834514	1.1509142451003084e-06	3.167853253438421e-05	-0.28645706694157536	8.559522867727676
Left active material	150	1381.393589871666	Intercalation fraction	[]	0.92	0.4595354700422831	0.3869310343479664	0.5795631240836508	0.04244194922241606	9.235837490082812	-0.4604645299577169	-50.05049238670836
Electrolyte, left electrode	150	1381.393589871666	Normalized concentration	[]	1.0	1.2738763391205767	1.0632418409435431	1.4312135906964938	0.017457662712297258	1.3704362170926618	0.27387633912057674	27.387633912057673
Separator	150	1381.393589871666	Normalized concentration	[]	1.0	0.9750299959458201	0.8904538598586414	1.0655532908881586	0.025448029187377028	2.6099739795874726	-0.02497000405417993	-2.497000405417993
Electrolyte, right electrode	150	1381.393589871666	Normalized concentration	[]	1.0	0.792343531920672	0.7259712217196579	0.8918738801008842	0.007818145342240538	0.9867115748749177	-0.20765646807932803	-20.765646807932804
Electrolyte + Separator	150	1381.393589871666	Normalized concentration	[]	1.0	1.0253054553663947	0.7259712217196579	1.4312135906964938	0.31802935295576734	31.01801041740473	0.025305455366394725	2.5305455366394725
Right active material	150	1381.393589871666	Intercalation fraction	[]	0.04	0.8556800244956368	0.7374180384409742	0.9619333651299525	0.03260478525125657	3.8103945771618783	0.8156800244956368	2039.2000612390918
Left active material	150	1381.393589871666	Potential vs Li.	[V]	0.0	0.5233636694975788	0.5232836143757056	0.5235219656251253	1.0495493325553936e-05	0.0020053920318205995	0.5233636694975788	0.0
Electrolyte, left electrode	150	1381.393589871666	Potential vs Li.	[V]	-3.6801572266265046	-3.6699255542861335	-3.6754611323251813	-3.6659892274612886	0.0004470059759163405	0.012180246419274132	0.010231672340371034	-0.2780226960506825
Separator	150	1381.393589871666	Potential vs Li.	[V]	-3.6801572266265046	-3.6781155297768366	-3.680778808868059	-3.6753948136356915	0.0007825977425532636	0.021277138692818127	0.002041696849667929	-0.05547852235485858
Electrolyte, right electrode	150	1381.393589871666	Potential vs Li.	[V]	-3.6801572266265046	-3.6842649509570005	-3.686727713272293	-3.6807317625348563	0.0002837100260847404	0.007700586951837132	-0.004107724330495888	0.11161817491861134
Electrolyte + Separator	150	1381.393589871666	Potential vs Li.	[V]	-3.6801572266265046	-3.6772323521583155	-3.686727713272293	-3.6659892274612886	0.00944649968834193	0.25689156364561516	0.0029248744681891203	-0.0794768888412485
Right active material	150	1381.393589871666	Potential vs Li.	[V]	-3.346647603707168	-3.6333663947553005	-3.6333816856626484	-3.633359080322911	1.1476636065874556e-06	3.1586784317801676e-05	-0.28671879104813236	8.56734335370496
Left active material	151	1384.1684078436072	Intercalation fraction	[]	0.92	0.4586105307183029	0.3860369764898598	0.578504250025964	0.04241928851500854	9.249523435178507	-0.46138946928169716	-50.15102926974969
Electrolyte, left electrode	151	1384.1684078436072	Normalized concentration	[]	1.0	1.273964598515232	1.063325139498186	1.4313042200021318	0.017457995479863615	1.3703673948393584	0.2739645985152319	27.39645985152319
Separator	151	1384.1684078436072	Normalized concentration	[]	1.0	0.9751109076950075	0.8905322250013687	1.0656366540840847	0.025448645549553804	2.609820621296467	-0.024889092304992477	-2.4889092304992477
Electrolyte, right electrode	151	1384.1684078436072	Normalized concentration	[]	1.0	0.7922436613389828	0.7256856395479755	0.891954145689369	0.007836183346113041	0.9891127854355373	-0.20775633866101717	-20.775633866101717
Electrolyte + Separator	151	1384.1684078436072	Normalized concentration	[]	1.0	1.0253113023982958	0.7256856395479755	1.4313042200021318	0.3181489599010166	31.02949895869064	0.02531130239829582	2.531130239829582
Right active material	151	1384.1684078436072	Intercalation fraction	[]	0.04	0.8573184884409732	0.7389807711447713	0.9622942124884659	0.03258000030675492	3.8002213583407034	0.8173184884409732	2043.2962211024333
Left active material	151	1384.1684078436072	Potential vs Li.	[V]	0.0	0.5250992457094574	0.5250191878466606	0.5252575441819627	1.0495703716347393e-05	0.0019988038074899798	0.5250992457094574	0.0
Electrolyte, left electrode	151	1384.1684078436072	Potential vs Li.	[V]	-3.6801572266265046	-3.6699219481172998	-3.6754576162720465	-3.6659855622368074	0.00044701303362669736	0.012180450700201987	0.010235278509204804	-0.2781206855824253
Separator	151	1384.1684078436072	Potential vs Li.	[V]	-3.6801572266265046	-3.6781120434647523	-3.6807753597369968	-3.675391296851168	0.0007826040044277763	0.0212773291074082	0.002045183161752284	-0.055573255048862284
Electrolyte, right electrode	151	1384.1684078436072	Potential vs Li.	[V]	-3.6801572266265046	-3.684268356678852	-3.686738676883627	-3.6807282508515895	0.00028442677887249553	0.007720034246600097	-0.004111130052347534	0.11171071775420012
Electrolyte + Separator	151	1384.1684078436072	Potential vs Li.	[V]	-3.6801572266265046	-3.677231796929854	-3.686738676883627	-3.6659855622368074	0.00945102154816477	0.25701457156047364	0.00292542969665055	-0.07949197592658855
Right active material	151	1384.1684078436072	Potential vs Li.	[V]	-3.346647603707168	-3.633637417342164	-3.63365267931139	-3.633630136092635	1.1443490712359976e-06	3.149321024089479e-05	-0.286989813634996	8.575441684301925
Left active material	152	1386.9432258155482	Intercalation fraction	[]	0.92	0.45768559139432247	0.385142617128939	0.577447160282359	0.042396941916871204	9.263333326200609	-0.4623144086056776	-50.25156615279104
Electrolyte, left electrode	152	1386.9432258155482	Normalized concentration	[]	1.0	1.2740545669483558	1.0634095948142144	1.431397043435519	0.01745837853757041	1.3703006912311748	0.27405456694835584	27.405456694835586
Separator	152	1386.9432258155482	Normalized concentration	[]	1.0	0.9751928100958944	0.890611429044526	1.0657211795249144	0.025449311451163383	2.6096697173805574	-0.024807189904105575	-2.4807189904105575
Electrolyte, right electrode	152	1386.9432258155482	Normalized concentration	[]	1.0	0.7921420702721341	0.7253942183091184	0.8920352194593318	0.00785457554655857	0.9915614687468417	-0.20785792972786588	-20.785792972786588
Electrolyte + Separator	152	1386.9432258155482	Normalized concentration	[]	1.0	1.0253172775945467	0.7253942183091184	1.431397043435519	0.31827078088003696	31.041199425286045	0.025317277594546717	2.5317277594546717
Right active material	152	1386.9432258155482	Intercalation fraction	[]	0.04	0.85895695238631	0.7405469788161196	0.9626499161224037	0.032554628704650444	3.790018651597323	0.8189569523863099	2047.3923809657747
Left active material	152	1386.9432258155482	Potential vs Li.	[V]	0.0	0.5268368333479827	0.5267567729087906	0.5269951340257701	1.0495901460550006e-05	0.0019922489841578193	0.5268368333479827	0.0
Electrolyte, left electrode	152	1386.9432258155482	Potential vs Li.	[V]	-3.6801572266265046	-3.6699182965280204	-3.6754540641109696	-3.6659818418960306	0.00044702102998124625	0.012180680708989616	0.0102389300984842	-0.27821990931267726
Separator	152	1386.9432258155482	Potential vs Li.	[V]	-3.6801572266265046	-3.6781085214969544	-3.680771874635266	-3.675387743876429	0.0007826103794639465	0.021277522805250665	0.0020487051295501324	-0.0556689566067296
Electrolyte, right electrode	152	1386.9432258155482	Potential vs Li.	[V]	-3.6801572266265046	-3.684271819233613	-3.6867498591499155	-3.6807247043492275	0.0002851570470731631	0.007739848226840174	-0.004114592607108225	0.1118048048963374
Electrolyte + Separator	152	1386.9432258155482	Potential vs Li.	[V]	-3.6801572266265046	-3.6772312418496207	-3.6867498591499155	-3.6659818418960306	0.009455609927777957	0.25713938846613993	0.002925984776883883	-0.0795070589841633
Right active material	152	1386.9432258155482	Potential vs Li.	[V]	-3.346647603707168	-3.6339182787616826	-3.6339335111476143	-3.633911031226263	1.1409706105828358e-06	3.1397805978483136e-05	-0.2872706750545144	8.583834005597042
Left active material	153	1389.7180437874893	Intercalation fraction	[]	0.92	0.456760652070342	0.38424799525660314	0.5763918155270271	0.04237490448598859	9.27726683414932	-0.46323934792965804	-50.35210303583239
Electrolyte, left electrode	153	1389.7180437874893	Normalized concentration	[]	1.0	1.2741462198192894	1.0634951531871581	1.4314920754547122	0.017458815365876363	1.370236405703718	0.27414621981928944	27.414621981928946
Separator	153	1389.7180437874893	Normalized concentration	[]	1.0	0.9752756596894803	0.8906914437456739	1.0658068135684118	0.02545002338201484	2.60952102404561	-0.024724340310519732	-2.4724340310519732
Electrolyte, right electrode	153	1389.7180437874893	Normalized concentration	[]	1.0	0.7920387943029097	0.7250969333525985	0.8921170656411537	0.0078733212704539	0.9940575293886715	-0.2079612056970903	-20.796120569709032
Electrolyte + Separator	153	1389.7180437874893	Normalized concentration	[]	1.0	1.0253233798685555	0.7250969333525985	1.4314920754547122	0.31839477884841144	31.053108229057358	0.025323379868555485	2.5323379868555485
Right active material	153	1389.7180437874893	Intercalation fraction	[]	0.04	0.8605954163316466	0.7421167372609679	0.9630016227131931	0.03252866694658158	3.779786218850682	0.8205954163316466	2051.4885408291166
Left active material	153	1389.7180437874893	Potential vs Li.	[V]	0.0	0.5285764241126887	0.5284963612660474	0.5287347268569207	1.0496086455174417e-05	0.0019857273189564616	0.5285764241126887	0.0
Electrolyte, left electrode	153	1389.7180437874893	Potential vs Li.	[V]	-3.6801572266265046	-3.6699146005338235	-3.675450476889885	-3.665978067523129	0.00044702996328855596	0.01218093639626257	0.010242626092681117	-0.27832033964674496
Separator	153	1389.7180437874893	Potential vs Li.	[V]	-3.6801572266265046	-3.678104964897363	-3.6807683545174954	-3.6753841557623987	0.0007826168599256318	0.021277719570107666	0.0020522617291414136	-0.055765599205734574
Electrolyte, right electrode	153	1389.7180437874893	Potential vs Li.	[V]	-3.6801572266265046	-3.684275338407047	-3.6867612631909625	-3.680721124228393	0.00028590091428110705	0.007760031160007763	-0.004118111780542222	0.11190043052364852
Electrolyte + Separator	153	1389.7180437874893	Potential vs Li.	[V]	-3.6801572266265046	-3.6772306874020138	-3.6867612631909625	-3.665978067523129	0.009460264048203859	0.2572659931457168	0.0029265392244908206	-0.07952212485153783
Right active material	153	1389.7180437874893	Potential vs Li.	[V]	-3.346647603707168	-3.63420955915841	-3.6342247613026664	-3.6342023458518433	1.1375282632270938e-06	3.13005687952103e-05	-0.28756195545124186	8.592537652685692
Left active material	154	1392.4928617594303	Intercalation fraction	[]	0.92	0.4558357127463617	0.38335314253549213	0.5753381779216213	0.042353171243885455	9.291323619356092	-0.46416428725363834	-50.452639918873736
Electrolyte, left electrode	154	1392.4928617594303	Normalized concentration	[]	1.0	1.2742395327002096	1.0635817714710334	1.4315893268177193	0.017459308621211467	1.3701747727288869	0.2742395327002096	27.423953270020963
Separator	154	1392.4928617594303	Normalized concentration	[]	1.0	0.9753594202448991	0.890772240626262	1.0658935129740092	0.025450779089779104	2.6093744071667895	-0.024640579755100922	-2.464057975510092
Electrolyte, right electrode	154	1392.4928617594303	Normalized concentration	[]	1.0	0.7919338661989261	0.724793725011047	0.8921996531341098	0.007892421015894201	0.9966010234881294	-0.20806613380107386	-20.806613380107386
Electrolyte + Separator	154	1392.4928617594303	Normalized concentration	[]	1.0	1.0253296079613743	0.724793725011047	1.4315893268177193	0.3185209183444692	31.065221941437233	0.02532960796137429	2.532960796137429
Right active material	154	1392.4928617594303	Intercalation fraction	[]	0.04	0.8622338802769831	0.7436901242523248	0.96335039486505	0.032502108470422064	3.7695234685006556	0.8222338802769831	2055.584700692458
Left active material	154	1392.4928617594303	Potential vs Li.	[V]	0.0	0.5303180227702057	0.530237957689979	0.5304763274315893	1.0496258128695679e-05	0.001979238433923311	0.5303180227702057	0.0
Electrolyte, left electrode	154	1392.4928617594303	Potential vs Li.	[V]	-3.6801572266265046	-3.6699108611805324	-3.6754468557449242	-3.665974239728127	0.00044703985879859684	0.012181218446663204	0.010246365445972128	-0.2784219481667276
Separator	154	1392.4928617594303	Potential vs Li.	[V]	-3.6801572266265046	-3.678101374788321	-3.6807648005336246	-3.6753805336484384	0.0007826234442150132	0.02127791935205946	0.0020558518381834645	-0.055863152348738246
Electrolyte, right electrode	154	1392.4928617594303	Potential vs Li.	[V]	-3.6801572266265046	-3.684278913900837	-3.6867728933657338	-3.680717511703443	0.00028665849775986855	0.007780586227553581	-0.004121687274332597	0.11199758653004156
Electrolyte + Separator	154	1392.4928617594303	Potential vs Li.	[V]	-3.6801572266265046	-3.67723013406138	-3.6867728933657338	-3.665974239728127	0.009464983058268433	0.257394362419593	0.0029270925651245783	-0.07953716063940455
Right active material	154	1392.4928617594303	Potential vs Li.	[V]	-3.346647603707168	-3.6345119053282575	-3.6345270765523314	-3.634504726748416	1.134021883152427e-06	3.1201490397908074e-05	-0.28786430162108934	8.601571952249008
Left active material	155	1395.2676797313713	Intercalation fraction	[]	0.92	0.45491077342238134	0.3824580837435559	0.5742862110270589	0.0423317372487763	9.305503347455135	-0.4650892265776187	-50.55317680191508
Electrolyte, left electrode	155	1395.2676797313713	Normalized concentration	[]	1.0	1.2743344807476589	1.0636694163964162	1.4316887991343394	0.017459859829334946	1.3701159384054657	0.27433448074765887	27.433448074765888
Separator	155	1395.2676797313713	Normalized concentration	[]	1.0	0.9754440629815531	0.8908537972685064	1.0659812444988361	0.025451577053144943	2.60922978764472	-0.02455593701844694	-2.455593701844694
Electrolyte, right electrode	155	1395.2676797313713	Normalized concentration	[]	1.0	0.7918273162973796	0.7244845190954834	0.8922829557772477	0.007911874920688311	0.9991919649448305	-0.20817268370262043	-20.817268370262042
Electrolyte + Separator	155	1395.2676797313713	Normalized concentration	[]	1.0	1.0253359603833754	0.7244845190954834	1.4316887991343394	0.318649164841004	31.077537231978127	0.025335960383375378	2.5335960383375378
